dataset,met,region,category,n,weight_ttbar_scale_down:sumw,weight_ttbar_scale_muR_down_muF_nom:sumw,weight_ttbar_scale_muR_down_muF_up:sumw,weight_ttbar_scale_muR_nom_muF_down:sumw,weight_ttbar_scale_muR_nom_muF_down_x_muR_down_muF_nom:sumw,weight_ttbar_scale_muR_nom_muF_nom:sumw,weight_ttbar_scale_muR_nom_muF_up:sumw,weight_ttbar_scale_muR_nom_muF_up_x_muR_up_muF_nom:sumw,weight_ttbar_scale_muR_up_muF_down:sumw,weight_ttbar_scale_muR_up_muF_nom:sumw,weight_ttbar_scale_up:sumw
ttbar,"[1100.0, 1200.0)",2,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",2,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.07,1,1.0921723262455827e-06,8.763925677546867e-07,7.134881087355876e-07,9.37168842545567e-07,1.084305076996725e-06,7.57469297189847e-07,6.206268282449205e-07,5.481688269694075e-07,8.239838799773719e-07,6.690349810416163e-07,5.508513362899368e-07
ttbar,"[1100.0, 1200.0)",3,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",3,3.04,1,1.8547010584039841e-06,1.645758784320317e-06,1.4672821408002387e-06,1.622546010958004e-06,1.8413990538022288e-06,1.4501579297220154e-06,1.3011829808400278e-06,1.1682371834738395e-06,1.450078581337904e-06,1.3019908995179008e-06,1.1739764572827728e-06
ttbar,"[1100.0, 1200.0)",3,4.01,1,9.955986689003537e-08,8.98863072114016e-08,8.135824317093526e-08,1.0540409095613004e-07,9.876009160079015e-08,9.59333284177168e-08,8.746205054990966e-08,9.227568935199446e-08,1.1063580658975002e-07,1.0121320165340463e-07,9.278114975925997e-08
ttbar,"[1100.0, 1200.0)",3,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",4,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1100.0, 1200.0)",5,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",0,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.02,1,1.5226891296612175e-06,1.1785210694165527e-06,9.115511108302048e-07,1.6380614375278873e-06,1.4855735882253632e-06,1.299491334490044e-06,1.032781859487974e-06,1.1139985962349337e-06,1.738081247256054e-06,1.4016817632981428e-06,1.1348277559237078e-06
ttbar,"[1200.0, 1300.0)",1,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.06,1,8.189181312363065e-07,1.0225889507869966e-06,1.1257679017884649e-06,9.109493033737766e-07,8.812583937247559e-07,1.0570414947864351e-06,1.1255471337303002e-06,1.1594719513441256e-06,9.87665195512725e-07,1.088901526212425e-06,1.1301247946989141e-06
ttbar,"[1200.0, 1300.0)",1,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",1,4.01,1,1.8084119489804091e-06,1.4743950124889313e-06,1.208878977242114e-06,1.8386605630834603e-06,1.784470290805423e-06,1.519169039045963e-06,1.2619970525244557e-06,1.2978857252603012e-06,1.8735876903504016e-06,1.5623711257461173e-06,1.3107971828750549e-06
ttbar,"[1200.0, 1300.0)",1,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",2,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.02,1,1.0228368953719386e-06,8.500722553935392e-07,7.139632407108627e-07,8.939929362693907e-07,1.015506805157456e-06,7.48353983569017e-07,6.325817629448228e-07,5.67496501491732e-07,7.983521465647434e-07,6.713571247932119e-07,5.702934368227018e-07
ttbar,"[1200.0, 1300.0)",3,1.03,1,1.304925360185615e-06,1.059043769275006e-06,8.700965835492422e-07,1.1336463259594953e-06,1.2954927273049277e-06,9.267370130003792e-07,7.663029877419812e-07,6.839622186261676e-07,1.0072584136943285e-06,8.271572903275965e-07,6.872888617277963e-07
ttbar,"[1200.0, 1300.0)",3,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",3,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",4,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.03,1,1.4167177952762138e-06,1.1952450150849226e-06,1.0180310731861264e-06,1.2208752185510364e-06,1.4065379903808493e-06,1.0374728803753674e-06,8.893541219433044e-07,7.883694927053263e-07,1.0773259940926278e-06,9.196696204981504e-07,7.922155815479466e-07
ttbar,"[1200.0, 1300.0)",5,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[1200.0, 1300.0)",5,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
